PG.ProteinGroups,PG.Genes,[1] MEP_mBM_500c_40.raw.PG.Quantity,[2] MEP_mBM_500c_41.raw.PG.Quantity,[3] MEP_mBM_500c_42.raw.PG.Quantity,[4] MEP_mBM_500c_43.raw.PG.Quantity
Q8CGD2,Crispld1,"3,706,378,479,003,900",NaN,NaN,NaN
Q8CGF7;Q8CGF7-2,Tcerg1,"20,182,303,466,796,800","156,283,935,546,875","8,750,723,876,953,120","2,657,960,693,359,370"
Q8CGK3,Lonp1,NaN,"52,312,198,638,916,000","692,756,640,625","3,782,455,078,125"
Q8CGY8;Q8CGY8-2,Ogt,NaN,"9,920,308,227,539,060","974,485,107,421,875","10,982,188,720,703,100"
Q8CGZ0,Cherp,"65,676,181,640,625","8,594,581,298,828,120","27,765,263,671,875","9,877,908,325,195,310"
Q8CH18;Q8CH18-3,Ccar1,NaN,"1,414,149,658,203,120","13,556,949,462,890,600","16,243,338,623,046,800"
Q8CHH9;Q8CHH9-2,Sep/08,"3,086,095,947,265,620","2,297,568,603,515,620","1,965,396,484,375","2,315,611,328,125"
Q8CHP5;Q8CHP5-2,Pym1,NaN,NaN,NaN,"19,170,806,884,765,600"
Q8CHP8,Pgp,NaN,"54,783,876,953,125","484,913,671,875","62,762,734,375"
Q8CHR6,Dpyd,"1,567,692,626,953,120",NaN,NaN,NaN
Q8CHT0,Aldh4a1,"875,350,341,796,875","598,940,625","27,837,275,390,625","2,244,389,404,296,870"
Q8CHW4,Eif2b5,NaN,"11,392,406,005,859,300","5,750,955,810,546,870","12,012,122,802,734,300"
Q8CHW5,Bicdl2,"14,005,870,361,328,100",NaN,NaN,NaN
Q8CI11;Q8CI11-2,Gnl3,NaN,NaN,"3,940,101,318,359,370",NaN
Q8CI15;Q8CI15-2;Q8CI15-3,Sphk1,NaN,"16,379,295,654,296,800","459,734,423,828,125","698,260,009,765,625"
Q8CI59,Steap3,NaN,"585,592,724,609,375","807,592,919,921,875","87,040,498,046,875"
Q8CI94,Pygb,"459,456,689,453,125","1,352,580,078,125","15,960,350,341,796,800","1,515,310,791,015,620"
Q8CID3,Fam20a,"3,359,142,822,265,620","61,566,796,875",NaN,NaN
Q8CIE6,Copa,"88,483,291,015,625","587,036,181,640,625","552,299,267,578,125","670,682,666,015,625"
Q8CIG8,Prmt5,"16,978,143,310,546,800","108,931,689,453,125","7,389,080,810,546,870","9,921,655,883,789,060"
Q8CIH5,Plcg2,NaN,NaN,"11,980,096,435,546,800","18,144,248,046,875"
Q8CIN4,Pak2,"223,720,166,015,625","7,095,369,140,625","730,244,677,734,375","7,259,169,921,875"
Q8CIZ8,Vwf,NaN,NaN,"82,309,521,484,375","4,904,734,802,246,090"
Q8CJ40;Q8CJ40-2;Q8CJ40-3,Crocc,"6,239,668,359,375","119,922,490,234,375","112,465,146,484,375","27,103,287,109,375"
Q8CJF7,Ahctf1,NaN,"13,365,430,908,203,100","141,312,353,515,625","11,376,732,177,734,300"
Q8CJF9;Q8CJG0;Q8CJG1,Ago3;Ago2;Ago1,"11,326,732,177,734,300",NaN,"1,920,341,064,453,120","337,558,447,265,625"
Q8JZM7,Cdc73,NaN,"9,442,732,543,945,310","9,182,853,393,554,680","1,555,430,908,203,120"
Q8JZN5,Acad9,"122,523,828,125","13,380,672,607,421,800","11,299,285,888,671,800","13,675,408,935,546,800"
Q8JZQ2,Afg3l2,"2,572,727,294,921,870","331,868,994,140,625","356,361,865,234,375","313,078,564,453,125"
Q8JZQ9,Eif3b,"494,940,380,859,375","9,362,240,234,375","8,358,841,796,875","11,846,224,609,375"
Q8JZR0,Acsl5,NaN,"2,470,078,125","497,658,984,375","5,123,607,421,875"
Q8JZU2,Slc25a1,NaN,"16,637,415,771,484,300","3,256,709,228,515,620","16,795,076,904,296,800"
Q8JZV9,Bdh2,"5,936,939,453,125",NaN,NaN,NaN
Q8JZX4,Rbm17,NaN,"354,646,923,828,125","3,516,989,013,671,870","563,231,494,140,625"
Q8K003,Tma7,NaN,"4,048,618,408,203,120","214,713,525,390,625","36,049,423,828,125"
Q8K010,Oplah,"43,626,455,078,125",NaN,NaN,NaN
Q8K019;Q8K019-2;Q8K019-3,Bclaf1,NaN,"291,272,900,390,625","282,727,001,953,125","51,031,005,859,375"
Q8K0C9,Gmds,"534,644,140,625","7,718,712,768,554,680","8,995,718,383,789,060","16,438,985,595,703,100"
Q8K0D5,Gfm1,"2,360,718,505,859,370","4,033,732,421,875","57,476,552,734,375","683,768,017,578,125"
Q8K0E8,Fgb,"88,838,328,125","2,723,180,908,203,120","65,265,109,375","14,192,744,140,625"
Q8K0G8,Esrp2,"2,811,370,849,609,370",NaN,NaN,NaN
Q8K0J2,B3gnt7,"14,774,283,447,265,600",NaN,NaN,NaN
Q8K0Q5,Arhgap18,"77,687,080,078,125",NaN,NaN,NaN
Q8K0Z7,Taco1,NaN,"3,360,394,287,109,370","47,689,951,171,875","493,165,185,546,875"
Q8K1A6,Cc2d1a,"1,286,290,283,203,120",NaN,NaN,NaN
Q8K1B8,Fermt3,NaN,"31,390,837,890,625","20,823,033,203,125","303,396,328,125"
Q8K1I7,Wipf1,NaN,"12,801,531,982,421,800","5,635,783,081,054,680","89,530,322,265,625"
Q8K1J6,Trnt1,NaN,"939,077,392,578,125","1,320,654,541,015,620","15,548,426,513,671,800"
Q8K1M6;Q8K1M6-2;Q8K1M6-3,Dnm1l,"5,775,608,520,507,810","2,880,184,814,453,120","27,384,140,625","2,725,666,259,765,620"
Q8K1X1,Wdr11,"718,938,232,421,875",NaN,NaN,NaN
Q8K1Z0,Coq9,NaN,NaN,"1,342,322,265,625",NaN
Q8K221,Arfip2,"148,193,994,140,625",NaN,NaN,NaN
Q8K224,Nat10,NaN,"32,420,517,578,125","3,935,006,103,515,620","437,449,755,859,375"
Q8K268,Abcf3,"3,053,955,993,652,340",NaN,NaN,NaN
Q8K297,Colgalt1,NaN,NaN,"6,064,315,185,546,870","10,075,364,990,234,300"
Q8K2B3,Sdha,"11,532,205,810,546,800","82,615,517,578,125","94,806,328,125","11,834,208,984,375"
Q8K2D6,Dctd,NaN,NaN,"9,025,859,375","3,335,753,173,828,120"
Q8K2H2,Otud6b,NaN,NaN,NaN,"9,334,190,063,476,560"
Q8K2M0;Q8K2M0-2,Mrpl38,NaN,"8,075,459,594,726,560",NaN,"13,460,594,482,421,800"
Q8K2M3;Q8K2M3-2,Srrd,"3,557,652,893,066,400",NaN,NaN,NaN
Q8K2Q7,Brox,"2,436,101,318,359,370",NaN,"34,134,906,005,859,300","18,384,036,254,882,800"
Q8K2T1;Q8K2T1-2;Q8K2T1-3,Nmral1,NaN,"2,411,713,623,046,870","134,598,974,609,375","312,159,375"
Q8K2T8,Paf1,NaN,"5,728,618,774,414,060","1,215,347,900,390,620","25,651,416,015,625"
Q8K2Z4;Q8K2Z4-2,Ncapd2,"422,780,517,578,125","474,742,236,328,125","535,886,767,578,125","74,295,634,765,625"
Q8K310,Matr3,"3,218,903,564,453,120","7,625,486,328,125","576,925,390,625","92,204,921,875"
Q8K354,Cbr3,"23,756,741,333,007,800",NaN,NaN,NaN
Q8K363,Ddx18,NaN,"159,748,369,140,625","80,661,982,421,875","142,459,140,625"
Q8K370,Acad10,NaN,"7,311,625,366,210,930","24,343,922,424,316,400","298,016,357,421,875"
Q8K3C3,Lzic,NaN,"20,934,140,625","1,841,292,724,609,370","24,291,171,875"
Q8K3G9,Appl2,"8,203,802,734,375",NaN,"7,029,056,640,625",NaN
Q8K3J1,Ndufs8,NaN,NaN,"4,090,402,099,609,370","347,582,861,328,125"
Q8K3J9,Gprc5c,"15,060,009,765,625","32,175,469,970,703,100",NaN,"316,888,916,015,625"
Q8K3P0,Sdr9c7,"9,011,333,984,375","1,978,430,419,921,870","802,746,533,203,125",NaN
Q8K411;Q8K411-2;Q8K411-3,Pitrm1,"5,675,648,046,875","120,777,001,953,125","159,040,830,078,125","1,742,369,921,875"
Q8K426,Retnlg,NaN,"223,366,015,625",NaN,NaN
Q8K4H1;Q8K4H1-2,Afmid,NaN,"11,328,101,806,640,600",NaN,NaN
Q8K4J6;Q8K4J6-2,Mkl1,"12,249,583,984,375","2,343,727,783,203,120",NaN,NaN
Q8K4L4,Pof1b,"8,834,037,109,375","43,972,373,046,875","19,241,537,109,375",NaN
Q8K4Z5,Sf3a1,"4,722,916,015,625","142,834,267,578,125","15,955,978,515,625","1,793,205,078,125"
Q8K558;Q8K558-2,Treml1,NaN,NaN,"12,101,748,046,875","2,190,757,568,359,370"
Q8QZR4,Oaf,"2,522,887,939,453,120",NaN,NaN,NaN
Q8QZS1,Hibch,NaN,"3,230,166,015,625","442,670,556,640,625","452,002,783,203,125"
Q8QZT1,Acat1,"12,585,289,306,640,600","242,727,265,625","23,787,330,078,125","26,743,013,671,875"
Q8QZV7,IntS13,NaN,NaN,"18,347,930,908,203,100","33,157,061,767,578,100"
Q8QZY1,Eif3l,"13,266,724,609,375","136,691,982,421,875","11,491,171,875","1,740,497,265,625"
Q8QZY9,Sf3b4,NaN,"49,853,251,953,125","4,436,486,328,125","527,915,087,890,625"
Q8QZZ8,Rab38,"4,201,488,342,285,150",NaN,"5,671,712,036,132,810","4,969,271,240,234,370"
Q8R001;Q8R001-2,Mapre2,"2,240,436,279,296,870",NaN,"19,293,897,705,078,100","12,393,038,330,078,100"
Q8R016,Blmh,"291179,75","159,047,158,203,125","602,380,703,125","13,338,669,921,875"
Q8R050;Q8R050-2,Gspt1,"17,344,498,046,875","16,837,509,765,625","180,706,015,625","28,951,234,375"
Q8R081,Hnrnpl,"167,642,875","846,258,671,875","5,361,233,984,375","782,951,171,875"
Q8R0A0,Gtf2f2,"262,787,841,796,875","4,042,196,044,921,870","44,374,931,640,625","43,502,109,375"
Q8R0F6,Ilkap,NaN,"5,838,751,220,703,120","57,202,880,859,375","13,262,520,751,953,100"
Q8R0G9,Nup133,NaN,"2,189,412,353,515,620","2,250,483,642,578,120","2,930,217,041,015,620"
Q8R0W0,Eppk1,"843,976,328,125","79,108,859,375","23,176,828,125","254,524,658,203,125"
Q8R0X7,Sgpl1,NaN,"4,688,279,296,875","352,478,076,171,875","201,962,890,625"
Q8R146;Q8R146-2,Apeh,"27,995,017,578,125","22,533,892,578,125","132,146,025,390,625","150,387,734,375"
Q8R180,Ero1a,"729,879,833,984,375","4,038,690,673,828,120","214,257,568,359,375","2,849,058,349,609,370"
Q8R1B4,Eif3c,"8,875,333,984,375","153,117,431,640,625","155,018,056,640,625","19,236,037,109,375"
Q8R1F1,Fam129b,"464,594,384,765,625",NaN,"3,422,958,984,375","1,280,437,707,901,000"
Q8R1G6,Pdlim2,"9,727,564,453,125",NaN,NaN,NaN
Q8R1S0,Coq6,NaN,NaN,"3,989,679,260,253,900",NaN
Q8R1V4,Tmed4,"44,895,791,015,625","11,967,047,119,140,600","2,294,041,015,625","132,748,193,359,375"
Q8R2G6,Ccdc80,"9,431,404,418,945,310",NaN,NaN,NaN
Q8R2Q0,Trim29,"673,012,255,859,375",NaN,NaN,NaN
Q8R2Q4;Q8R2Q4-2;Q8R2Q4-3,Gfm2,"55,458,154,296,875","1,798,254,150,390,620",NaN,NaN
Q8R2S8,Cd177,NaN,"16,859,759,765,625","1,533,717,578,125","64,202,666,015,625"
Q8R2U0;Q8R2U0-2,Seh1l,"86,956,904,296,875","15,260,523,681,640,600","2,153,659,912,109,370","17,663,543,701,171,800"
Q8R326;Q8R326-2,Pspc1,"247,885,205,078,125","401,156,982,421,875","4,005,317,138,671,870","653,081,005,859,375"
Q8R332;Q8R332-2;Q8R332-3;Q8R332-4,Nup58,NaN,NaN,"3,341,950,378,417,960",NaN
Q8R3I2;Q8R3I2-2;Q8R3I2-3,Mboat2,"9,198,295,288,085,930",NaN,NaN,NaN
Q8R3N6,Thoc1,NaN,"422,543,212,890,625","6,104,013,671,875","5,560,860,595,703,120"
Q8R3V5;Q8R3V5-1;Q8R3V5-3,Sh3glb2,"432,996,337,890,625",NaN,NaN,NaN
Q8R3W7,Agr3,"612,293,896,484,375",NaN,NaN,NaN
Q8R409,Hexim1,NaN,"5,361,243,286,132,810","5,716,895,751,953,120","7,029,413,452,148,430"
Q8R429,Atp2a1,"5,217,708,984,375","145,932,294,921,875","129,086,515,625","19,945,033,203,125"
Q8R4G6,Mgat5,"2,729,066,875",NaN,NaN,NaN
Q8R4N0,Clybl,"3,326,364,013,671,870","31,610,126,953,125","57,170,595,703,125","445,728,662,109,375"
Q8R4X3,Rbm12,NaN,NaN,"8,837,991,943,359,370","19,065,408,935,546,800"
Q8R555,Crtac1,"43,460,908,203,125",NaN,NaN,NaN
Q8R5A3,Apbb1ip,"538,738,134,765,625","136,653,740,234,375","1,119,445,703,125","17,737,380,859,375"
Q8R5A6;Q8R5A6-2,Tbc1d22a,"38,836,651,611,328,100",NaN,NaN,NaN
Q8R5C5,Actr1b,"53,016,140,625","16,115,044,921,875","839,721,484,375","151,798,564,453,125"
Q8R5F8,Eps8l1,"123,609,794,921,875",NaN,NaN,NaN
Q8R5H1;Q8R5H1-2;Q8R5H1-5,Usp15,"159,056,669,921,875","493,583,447,265,625","15,641,707,763,671,800","665,622,705,078,125"
Q8R5J9,Arl6ip5,"3,984,294,189,453,120",NaN,"8,488,782,958,984,370",NaN
Q8VBT0,Tmx1,NaN,"1,196,094,482,421,870","6,029,428,100,585,930","6,598,069,458,007,810"
Q8VBT6,Apobr,NaN,"386,379,052,734,375","76,391,376,953,125","372,166,064,453,125"
Q8VBZ3,Clptm1,"2,615,998,828,125",NaN,NaN,"13,595,513,916,015,600"
Q8VC03,Eml3,"153,265,087,890,625",NaN,"133,652,763,671,875",NaN
Q8VC88,Gca,NaN,"2,169,598,876,953,120","1,075,602,783,203,120","7,409,456,176,757,810"
Q8VCF0,Mavs,NaN,"37,070,771,484,375","2,255,129,638,671,870",NaN
Q8VCF1,Cant1,"46,115,791,015,625","360,160,302,734,375",NaN,NaN
Q8VCH6,Dhcr24,"313,326,806,640,625",NaN,NaN,NaN
Q8VCI0,Plbd1,"5,775,030,859,375","23,965,189,453,125","15,066,833,984,375","158,464,365,234,375"
Q8VCM7,Fgg,"5,495,031,127,929,680","147,742,490,234,375","741,780,625","1,463,889,892,578,120"
Q8VCM8,Ncln,"1,884,067,626,953,120",NaN,"10,705,283,203,125","2,295,999,298,095,700"
Q8VCR7,Abhd14b,NaN,"5,813,822,021,484,370","5,652,239,990,234,370","47,491,241,455,078,100"
Q8VCT3,Rnpep,"508,451,806,640,625","9,945,429,077,148,430","1,356,353,271,484,370","11,333,277,587,890,600"
Q8VCW8,Acsf2,NaN,"512,516,259,765,625","2,922,507,568,359,370","2,936,130,615,234,370"
Q8VD04,Gripap1,"13,858,707,275,390,600",NaN,"3,535,548,095,703,120",NaN
Q8VD58,Evi2b,NaN,"2,907,391,357,421,870","159,429,833,984,375","12,140,447,998,046,800"
Q8VDD5,Myh9,"742,899,296,875","1,322,229,375","1,231,210,625","103,024,609,375"
Q8VDF2,Uhrf1,NaN,"34,896,337,890,625","85,341,337,890,625","1,026,447,265,625"
Q8VDG3,Parn,NaN,NaN,"10,114,635,009,765,600","17,236,885,986,328,100"
Q8VDJ3,Hdlbp,"699,869,775,390,625","88,163,486,328,125","88,419,580,078,125","97,658,291,015,625"
Q8VDM4,Psmd2,"45,487,685,546,875","501,019,970,703,125","5,246,607,421,875","609,582,470,703,125"
Q8VDM6;Q8VDM6-2,Hnrnpul1,NaN,"11,030,974,609,375","731,707,080,078,125","760,999,560,546,875"
Q8VDN2,Atp1a1,"20,434,349,609,375","2,061,858,984,375","18,833,857,421,875","2,709,169,921,875"
Q8VDP4,Ccar2,"250,255,517,578,125",NaN,"2,577,140,625","3,142,726,318,359,370"
Q8VDP6,Cdipt,"10,953,231,201,171,800","883,223,876,953,125","1,512,455,322,265,620","118,529,931,640,625"
Q8VDQ1;Q8VDQ1-2,Ptgr2,"60,475,322,265,625","654,319,091,796,875","581,755,908,203,125",NaN
Q8VDQ8;Q8VDQ8-2;Q8VDQ8-3,Sirt2,NaN,NaN,"3,903,735,046,386,710","3,419,371,643,066,400"
Q8VDW0,Ddx39a,"160,847,939,453,125","6,488,213,671,875","515,041,875","785,228,125"
Q8VE22,Mrps23,NaN,NaN,"982,308,349,609,375","12,712,884,521,484,300"
Q8VE37,Rcc1,"1,036,066,650,390,620","16,167,760,009,765,600","18,362,939,453,125","20,240,074,462,890,600"
Q8VE70,Pdcd10,"19,284,328,125","37,222,802,734,375","232,166,015,625","31,666,953,125"
Q8VE80,Thoc3,NaN,NaN,"143,846,826,171,875","1,789,043,212,890,620"
Q8VE97,Srsf4,NaN,"65,601,083,984,375","89,255,390,625","119,211,181,640,625"
Q8VEB4,Pla2g15,"130,104,365,234,375","287,152,783,203,125","347,952,294,921,875","1,971,438,232,421,870"
Q8VED5,Krt79,"2396153,25","1,032,430,390,625","142,028,734,375","68,295,375"
Q8VED9,Lgalsl,"137,425,693,359,375","158,341,201,171,875","4,006,615,478,515,620",NaN
Q8VEE4,Rpa1,"29,204,931,640,625","8,594,046,875","10,415,708,984,375","155,413,291,015,625"
Q8VEH8,Erlec1,"16,162,642,822,265,600",NaN,NaN,NaN
Q8VEJ4,Nle1,NaN,NaN,NaN,"14,876,556,396,484,300"
Q8VEJ9,Vps4a,"46,959,484,375","40,732,061,767,578,100","9,057,360,229,492,180","11,157,254,638,671,800"
Q8VEK3;Q8VEK3-2,Hnrnpu,"25,704,310,546,875","6,284,439,453,125","544,256,953,125","79,960,140,625"
Q8VEM8,Slc25a3,"1,155,176,953,125","2,575,194,921,875","4,464,416,796,875","3,844,694,140,625"
Q8VH51;Q8VH51-2;Q8VH51-3,Rbm39,"44,499,404,296,875","8,316,619,140,625","9,713,640,625","13,754,064,453,125"
Q8VHE0,Sec63,"3,671,564,636,230,460",NaN,NaN,NaN
Q8VHL0;Q8VHL0-2,Slc14a1,NaN,"46,949,150,390,625","758,853,759,765,625","10,502,111,328,125"
Q8VHX6;Q8VHX6-2,Flnc,"62,993,251,953,125",NaN,"17,138,751,953,125",NaN
Q8VHY0;Q8VHY0-3,Cspg4,NaN,NaN,NaN,"46,210,888,671,875"
Q8VHZ7,Imp4,"294,272,125","2,428,677,734,375","23,829,662,109,375","8,807,891,845,703,120"
Q8VI63;Q8VI63-2,Mob2,"16,595,660,400,390,600",NaN,NaN,NaN
Q8VI75,Ipo4,NaN,"4,375,244,445,800,780","5,495,678,100,585,930","517,324,951,171,875"
Q8VIJ6,Sfpq,"256,880,234,375","4,099,639,453,125","364,527,265,625","5,579,489,453,125"
Q91UZ5,Impa2,"23,926,080,078,125","2,739,775,390,625","2,999,782,470,703,120","297,872,705,078,125"
Q91V12;Q91V12-2;Q91V12-3;Q91V12-4,Acot7,"2,843,705,078,125","64,177,041,015,625","584,245,361,328,125","593,951,806,640,625"
Q91V41,Rab14,"1,012,471,640,625","27,718,451,171,875","28,556,794,921,875","23,104,607,421,875"
Q91V61;Q91V61-2,Sfxn3,NaN,"9,788,273,315,429,680","849,783,935,546,875","6,867,510,986,328,120"
Q91V64,Isoc1,"8,445,849,609,375","89,551,376,953,125","55,384,345,703,125","7,867,509,765,625"
Q91V88;Q91V88-2;Q91V88-3;Q91V88-4,Npnt,"1,656,959,375",NaN,NaN,NaN
Q91V92,Acly,"113,881,455,078,125","10,872,142,578,125","126,526,103,515,625","929,828,515,625"
Q91VA6,Poldip2,"16,365,859,375","1,749,912,353,515,620","2,518,425,048,828,120","3,482,390,380,859,370"
Q91VC3,Eif4a3,"517,279,736,328,125","105,831,123,046,875","781,273,583,984,375","109,638,330,078,125"
Q91VD9,Ndufs1,"246,353,515,625","118,239,091,796,875","159,454,697,265,625","105,803,994,140,625"
Q91VE0,Slc27a4,"10,727,176,513,671,800",NaN,NaN,NaN
Q91VE6;Q91VE6-2,Nifk,NaN,"630,835,546,875","80,256,474,609,375","12660,25"
Q91VH2,Snx9,"151,003,662,109,375",NaN,"10,396,373,271,942,100",NaN
Q91VH6,Memo1,"3,441,382,421,875","161,589,677,734,375","11,663,810,546,875","15,036,177,734,375"
Q91VI7,Rnh1,NaN,"501,775,537,109,375","3,457,549,072,265,620","419,783,154,296,875"
Q91VJ4,Stk38,"591,293,017,578,125",NaN,"1,831,362,060,546,870","1,341,220,947,265,620"
Q91VK1,Bzw2,"235,961,669,921,875","2,013,212,158,203,120","3,182,223,388,671,870","661,366,357,421,875"
Q91VM5,Rbmxl1,NaN,"782,116,162,109,375","57,405,703,125","799,268,798,828,125"
Q91VM9;Q91VM9-2,Ppa2,NaN,NaN,"20,220,440,673,828,100","2,391,841,796,875"
Q91VR2,Atp5c1,"922,428,125","26,989,423,828,125","3,704,051,171,875","28,655,419,921,875"
Q91VR5,Ddx1,"101,896,123,046,875","11,142,828,125","8,474,384,765,625","11,958,845,703,125"
Q91VR8,Brk1,"1,402,418,701,171,870",NaN,"8,373,897,094,726,560","8,599,876,708,984,370"
Q91VT4,Cbr4,NaN,NaN,"7,179,840,087,890,620","5,451,793,823,242,180"
Q91VU0,Fam3c,"15,387,874,755,859,300",NaN,"15,458,993,530,273,400","3,529,533,386,230,460"
Q91VW3,Sh3bgrl3,"16,312,703,125","80,976,421,875","3,618,020,703,125","2,421,015,234,375"
Q91VW5,Golga4,"3,839,589,538,574,210",NaN,NaN,NaN
Q91W52;Q91W52-2,Tmem19,NaN,"19,053,946,733,474,700","1,180,823,802,947,990",NaN
Q91W90,Txndc5,"30,166,806,640,625","87,596,533,203,125",NaN,NaN
Q91W97,Hkdc1,NaN,NaN,"2,634,203,796,386,710",NaN
Q91WB4,Plekhf2,"26,226,507,568,359,300",NaN,"16,464,012,451,171,800","3,503,044,921,875"
Q91WD5,Ndufs2,"4,820,443,359,375","795,087,109,375","108,914,404,296,875","9,176,212,890,625"
Q91WG4;Q91WG4-2,Elp2,NaN,"18,907,388,916,015,600","2,510,675,537,109,370","3,100,088,623,046,870"
Q91WG8,Gne,"112,301,396,484,375",NaN,NaN,"194,651,953,125"
Q91WJ8;Q91WJ8-2,Fubp1,"10,963,716,796,875","1,909,191,015,625","129,004,912,109,375","20,314,447,265,625"
Q91WK1,Spryd4,NaN,"5,857,927,856,445,310","8,646,192,016,601,560","1,158,154,052,734,370"
Q91WK2,Eif3h,"21,743,203,125","2,439,783,203,125","2,868,641,015,625","350,832,265,625"
Q91WM3,Rrp9,"6,566,407,470,703,120","1,238,054,931,640,620","28,111,005,859,375","165,034,912,109,375"
Q91WN1,Dnajc9,NaN,"12,231,306,640,625","122,447,763,671,875","14,776,171,875"
Q91WQ3,Yars,"9,620,873,046,875","76,337,353,515,625","709,066,357,421,875","87,692,880,859,375"
Q91WS0,Cisd1,NaN,"8,563,170,166,015,620","2,406,025,146,484,370","13,498,182,373,046,800"
Q91WT8;Q91WT8-2,Rbm47,"24,472,060,546,875",NaN,NaN,NaN
Q91X20,Ash2l,NaN,"32,078,875,732,421,800","1,177,901,611,328,120","74,044,140,625"
Q91X72,Hpx,"422,871,728,515,625",NaN,NaN,NaN
Q91X78,Erlin1,"8,634,900,390,625","3,857,796,875","3,461,857,177,734,370","350,441,552,734,375"
Q91XD6,Vps36,"11,972,373,962,402,300","48,912,872,314,453,100","42,007,080,078,125",NaN
Q91XL3,Uxs1,"6,326,625,366,210,930",NaN,NaN,NaN
Q91Y74,St3gal4,"75,025,283,203,125",NaN,NaN,"353,840,625"
Q91YH5,Atl3,"2,375,317,626,953,120",NaN,"12,279,069,423,675,500",NaN
Q91YI0,Asl,"37,883,671,875","5,381,748,657,226,560","313,001,953,125","1,696,254,119,873,040"
Q91YI4;Q91YI4-2,Arrb2,"18,191,622,924,804,600","3,201,668,701,171,870","2,419,185,302,734,370","2,356,082,763,671,870"
Q91YK2,Rrp1b,NaN,"9,775,230,102,539,060","5,373,455,200,195,310","905,107,177,734,375"
Q91YL7;Q91YL7-2,Cwh43,"8,595,694,541,931,150",NaN,NaN,NaN
Q91YN5;Q91YN5-2;Q91YN5-3,Uap1,NaN,NaN,"2,175,974,853,515,620",NaN
Q91YN9,Bag2,"2,935,859,680,175,780","146,766,943,359,375","2,366,525,146,484,370","2,642,215,576,171,870"
Q91YP3,Dera,"4,759,184,765,625",NaN,"20,461,112,060,546,800","247,176,171,875"
Q91YQ5,Rpn1,"21,737,939,453,125","189,694,296,875","2,558,840,625","192,135,390,625"
Q91YR1,Twf1,"2,484,598,876,953,120","3,217,358,642,578,120","18,226,507,568,359,300","2,511,991,943,359,370"
Q91YR7;Q91YR7-2,Prpf6,NaN,"310,011,328,125","2,932,651,611,328,120","35,857,275,390,625"
Q91YT0,Ndufv1,"27,766,798,828,125","30,546,740,234,375","3,511,690,625","2,947,480,078,125"
Q91YT7,Ythdf2,"2,231,822,998,046,870","3,537,119,873,046,870","341,522,021,484,375","577,215,576,171,875"
Q91YW3,Dnajc3,"695,015,234,375",NaN,"784,515,478,515,625",NaN
Q91Z38,Ttc1,NaN,"17,913,138,427,734,300","1,547,027,587,890,620","204,523,681,640,625"
Q91Z53,Grhpr,NaN,"32,025,673,828,125","2,559,016,845,703,120","3,846,599,853,515,620"
Q91ZA3,Pcca,NaN,"2,273,655,517,578,120","2,500,624,755,859,370","336,956,201,171,875"
Q91ZJ5;Q91ZJ5-2,Ugp2,"30,138,103,515,625","42,090,537,109,375","57,108,203,125","17,733,961,181,640,600"
Q91ZR2,Snx18,"234,920,654,296,875",NaN,NaN,"2,136,866,455,078,120"
Q91ZW3,Smarca5,"51,186,142,578,125","112,865,390,625","113,680,849,609,375","1,498,077,734,375"
Q920A5,Scpep1,NaN,NaN,"2,984,592,041,015,620",NaN
Q920B9,Supt16h,"18,223,439,453,125","14,948,244,140,625","17,541,005,859,375","23,697,369,140,625"
Q920P5;Q920P5-2,Ak5,"570,179,052,734,375",NaN,NaN,NaN
Q920Q8;Q920Q8-3;Q920Q8-4,Ivns1abp,NaN,NaN,"7,132,122,802,734,370","1,482,197,265,625"
Q921C5;Q921C5-2;Q921C5-3,Bicd2,"810,346,533,203,125",NaN,NaN,"14,630,111,694,335,900"
Q921F2,Tardbp,"757,131,787,109,375","325,650,546,875","27,704,041,015,625","3,634,616,796,875"
Q921F4;Q921F4-4,Hnrnpll,NaN,NaN,"6,103,591,918,945,310","1,423,820,556,640,620"
Q921G7,Etfdh,NaN,"49,306,884,765,625","726,077,099,609,375","464,324,169,921,875"
Q921I1,Tf,"2,290,648,046,875","9,996,984,375","1,686,471,875","351,285,791,015,625"
Q921I9,Exosc4,NaN,NaN,"13,617,227,783,203,100","202,304,541,015,625"
Q921L3,Tmco1,"947,860,546,875",NaN,"255,375,634,765,625",NaN
Q921M3,Sf3b3,"133,623,681,640,625","19,031,197,265,625","221,873,203,125","28,080,494,140,625"
Q921M4;Q921M4-2,Golga2,"2,356,317,138,671,870",NaN,NaN,NaN
Q921M7,Fam49b,"23,671,726,989,746,000","780,464,453,125","83,432,119,140,625","53,992,548,828,125"
Q921N6,Ddx27,NaN,"3,640,708,251,953,120","60,844,931,640,625","87,382,744,140,625"
Q921Y2,Imp3,"35,548,701,171,875","2,020,732,666,015,620","1,440,363,525,390,620","10,242,425,537,109,300"
Q922B2,Dars,"9,318,814,453,125","18,448,802,734,375","1,900,479,296,875","27,708,798,828,125"
Q922D4;Q922D4-2,Ppp6r3,NaN,NaN,"312,960,693,359,375","7,636,781,616,210,930"
Q922D8,Mthfd1,"834,836,484,375","8,782,578,125","1,871,200,390,625","24,883,087,890,625"
Q922H2,Pdk3,NaN,"1,019,257,080,078,120","4,066,036,376,953,120","9,818,943,481,445,310"
Q922H4,Gmppa,"5,477,120,971,679,680","5,434,777,221,679,680","5,306,497,802,734,370","14,274,981,021,881,100"
